RA,Dec,z,FR0,FRI,FRII,WAT,NAT,HT,Confused,Double_Double,Diffuse,"L_rad,t",Size_rad,Mstar,R_50,g-r,D_4000,C,mu_50,M_{BH},eta,Q,n,PCA1,PCA2,L_[OIII],HERG-LERG,Plate,Julian,Fibre,SNVSS,SFIRST,RCl,Offset,FIRST_ID,NVSS_ID
10.221252,6.75535,0.1239,False,False,True,False,False,False,False,False,False,25.07,17.22,,,,,,,,,,,,,,,996,52641,627,302.2,,2,,,J004053+064519
10.467451,6.6088,0.3303,False,False,True,False,False,False,False,False,False,25.3,16.55,,,,,,,,,,,,,,,998,52750,634,60.2,,2,,,J004152+063631
10.741748,5.74516,0.2453,False,False,True,False,False,False,False,False,False,24.85,18.9,,,,,,,,,,,,,,,1000,52643,18,41.9,,2,,,J004258+054442
10.910988,6.10852,0.1355,False,False,True,False,False,False,False,False,False,24.44,40.89,,,,,,,,,,,,,,,1001,52670,3,58.7,,2,,,J004338+060630
10.914476,7.66845,0.1097,False,True,False,False,False,False,True,False,False,24.57,144.67,,,,,,,,,,,,,,,1001,52670,613,123.0,2.8,4,1.6,J004339.4+074006,J004339+074006
10.91815,5.91489,0.1729,False,False,True,False,False,False,False,False,False,25.11,74.25,,,,,,,,,,,,,,,1002,52646,296,161.0,1.3,4,0.78,J004340.3+055453,J004340+055453
11.181396,7.23389,0.2205,False,False,True,False,False,False,True,False,False,24.87,11.71,,,,,,,,,,,,,,,1004,52723,175,54.9,,2,,,J004443+071402
11.092237,7.62528,0.1547,False,True,False,True,False,False,False,False,False,24.43,117.45,,,,,,,,,,,,,,,1004,52723,353,42.7,3.7,4,0.48,J004422.1+073731,J004422+073731
10.243387,49.75906,0.2091,False,True,False,False,False,False,False,False,False,25.68,119.41,,,,,,,,,,,,,,,1007,52706,88,395.0,,4,,,J004058+494532
10.24002,50.30557,0.3817,False,True,False,False,False,False,False,False,False,25.43,36.57,,,,,,,,,,,,,,,1007,52706,158,59.0,,2,,,J004057+501820
10.134482,50.44522,0.1342,False,True,False,False,False,False,False,False,False,24.39,38.41,,,,,,,,,,,,,,,1007,52706,431,53.7,22.3,2,1.12,J004032.2+502642,J004032+502642
10.354512,49.84458,0.4334,False,True,False,False,False,False,False,False,False,25.47,27.93,,,,,,,,,,,,,,,1008,52707,248,48.0,11.9,2,0.96,J004125.0+495040,J004125+495040
10.528754,52.42644,0.1665,False,False,True,False,False,False,False,False,False,25.77,42.96,,,,,,,,,,,,,,,1009,52644,427,798.0,83.7,2,0.56,J004206.9+522535,J004206+522535
10.737868,52.68209,0.1868,False,False,True,False,False,False,True,False,False,24.72,47.67,,,,,,,,,,,,,,,1010,52649,199,55.7,2.4,2,0.72,J004257.0+524055,J004257+524055
11.214872,53.83028,0.2156,False,False,True,False,False,False,False,False,False,25.12,12.02,,,,,,,,,,,,,,,1012,52649,197,102.0,,2,,,J004451+534949
11.357347,53.7491,0.1038,False,False,True,False,False,False,False,False,False,24.34,103.19,,,,,,,,,,,,,,,1013,52707,165,83.0,7.6,4,0.52,J004525.7+534456,J004525+534456
11.672284,53.84145,0.148,False,True,False,False,False,False,False,False,False,24.85,75.33,,,,,,,,,,,,,,,1014,52707,5,126.0,19.2,4,0.67,J004641.3+535029,J004641+535029
11.495049,54.42469,0.2312,False,True,False,False,False,False,True,False,False,25.08,37.82,,,,,,,,,,,,,,,1014,52707,221,81.0,,2,,,J004558+542528
11.612079,54.91301,0.0554,False,False,True,False,False,False,False,False,False,23.48,9.89,,,,,,,,,,,,,,,1015,52734,478,41.8,,2,,,J004626+545446
11.751812,53.648,0.069,False,False,True,False,False,False,True,False,False,24.16,97.53,11.46,7.042592181163107,1.01,2.0,3.22,8.96636,8.69,0.323,-0.433,0.477,1.753,0.133,6.11,0.0,1016,52759,293,127.0,2.3,4,0.39,J004700.4+533852,J004700+533852
11.857131,54.83526,0.1433,False,True,False,False,False,False,True,False,False,24.48,57.9,,,,,,,,,,,,,,,1017,52706,182,57.0,6.7,2,0.99,J004725.7+545006,J004725+545006
11.836466,53.72242,0.0603,False,False,True,False,False,False,False,False,False,23.8,31.28,11.25,7.932067487378698,1.07,2.07,2.68,8.65305,8.38,0.51,0.874,0.602,2.709,0.724,5.97,0.0,1017,52706,284,74.3,13.1,2,2.43,J004720.7+534320,J004720+534320
13.462323,52.62281,0.3319,False,True,False,False,False,False,True,False,False,25.33,30.61,,,,,,,,,,,,,,,1041,52724,87,64.4,15.6,2,1.34,J005350.9+523722,J005350+523722
13.693014,53.74548,0.1409,False,False,True,False,False,False,False,False,False,25.76,79.28,,,,,,,,,,,,,,,1042,52725,519,1118.0,455.2,4,2.74,J005446.3+534443,J005446+534443
13.765988,54.05462,0.1625,False,False,True,False,False,False,False,False,False,25.36,287.95,,,,,,,,,,,,,,,1042,52725,594,330.0,9.3,4,0.15,J005503.8+540316,J005503+540316
13.896487,51.95954,0.132,False,False,True,False,False,False,False,False,False,24.6,8.03,,,,,,,,,,,,,,,1043,52465,100,90.4,,2,,,J005535+515734
14.045546,51.06276,0.263,False,True,False,False,False,False,True,False,False,25.13,47.75,,,,,,,,,,,,,,,1044,52468,220,68.0,,2,,,J005610+510345
14.13624,52.68005,0.08287,True,False,False,False,False,False,False,False,False,,,11.63,12.157525089968583,1.06,1.94,2.58,8.66213,8.44,0.286,-0.288,0.301,1.804,0.255,6.2,0.0,1044,52468,504,181.0,184.2,1,0.46,J005632.6+524048,J005632+524048
14.197066,52.8167,0.07649,True,False,False,False,False,False,False,False,False,,,11.43,6.333490139000715,0.94,1.7,3.42,9.02853,8.61,0.466,-0.805,0.903,1.673,-0.226,6.37,0.0,1044,52468,602,816.6,321.6,1,0.82,J005647.2+524900,J005647+524900
14.445571,49.54376,0.1911,False,False,True,False,False,False,False,False,False,24.74,19.82,,,,,,,,,,,,,,,1046,52460,233,55.8,,2,,,J005746+493237
14.589354,50.85637,0.09969,True,False,False,False,False,False,False,False,False,,,11.22,6.657947017515797,1.08,1.64,3.09,8.77514,7.98,-1.512,-0.763,0.301,-0.231,1.727,6.41,0.0,1046,52460,612,146.7,141.0,1,0.12,J005821.4+505122,J005821+505122
14.973558,48.71022,0.2044,False,True,False,False,False,False,False,False,False,24.94,29.16,,,,,,,,,,,,,,,1048,52736,588,76.0,,2,,,J005953+484236
15.093904,47.10485,0.2665,False,True,False,False,False,False,True,False,False,25.1,76.09,,,,,,,,,,,,,,,1049,52751,61,61.0,5.1,4,0.28,J010022.5+470617,J010022+470617
14.934692,47.45345,0.0872,False,False,True,False,False,False,False,False,False,24.59,13.16,,,,,,,,,,,,,,,1049,52751,381,211.4,,2,,,J005944+472712
15.346968,46.02542,0.2699,False,False,True,False,False,False,False,False,False,25.16,22.33,,,,,,,,,,,,,,,1051,52468,367,68.3,11.4,2,1.01,J010123.2+460131,J010123+460131
15.678445,42.36008,0.1422,False,True,False,False,False,False,True,False,False,24.46,27.42,,,,,,,,,,,,,,,1052,52466,46,55.3,13.9,2,0.51,J010242.8+422136,J010242+422136
15.684709,43.45077,0.2673,False,True,False,False,False,False,True,False,False,25.37,82.24,,,,,,,,,,,,,,,1052,52466,634,114.4,,4,,,J010244+432702
16.089845,38.50087,0.2868,False,False,True,False,False,False,False,False,False,25.04,25.33,,,,,,,,,,,,,,,1055,52761,510,45.0,,2,,,J010421+383003
16.466122,33.76314,0.1634,False,True,False,False,False,False,True,False,False,24.6,55.98,,,,,,,,,,,,,,,1058,52520,500,57.0,,2,,,J010551+334547
23.999668,0.70176,0.0817,False,True,False,False,False,False,True,False,False,24.67,154.62,,,,,,,,,,,,,,,1091,52902,487,289.0,9.0,4,0.68,J013559.9+004206,J013559+004206
14.478715,55.34578,0.2907,False,True,False,False,False,False,True,False,False,25.0,67.72,,,,,,,,,,,,,,,1161,52703,145,40.0,4.2,4,1.69,J005754.8+552044,J005754+552044
14.591239,55.13113,0.1399,False,False,False,False,False,False,False,False,False,25.37,60.35,,,,,,,,,,,,,,,1162,52668,166,472.0,,4,,,J005821+550752
14.833386,54.08448,0.1414,False,False,True,False,False,False,True,False,False,24.74,22.61,,,,,,,,,,,,,,,1163,52669,170,107.7,,2,,,J005920+540504
15.041403,52.73391,0.1331,False,True,False,False,False,False,False,False,False,24.91,64.2,,,,,,,,,,,,,,,1164,52674,103,181.0,45.7,2,0.15,J010009.9+524402,J010009+524402
15.163924,52.29443,0.2661,False,True,False,False,False,False,False,False,False,25.06,57.4,,,,,,,,,,,,,,,1165,52703,468,56.0,,2,,,J010039+521739
15.18668,52.78129,0.3001,False,True,False,False,False,False,True,False,False,25.03,24.47,,,,,,,,,,,,,,,1165,52703,524,40.0,8.7,2,1.46,J010044.8+524652,J010044+524652
15.538598,49.63229,0.2084,False,False,True,False,False,False,False,False,False,24.91,16.71,,,,,,,,,,,,,,,1166,52751,77,67.5,,2,,,J010209+493756
15.69124,49.1493,0.4011,False,False,True,False,False,False,False,False,False,25.73,102.55,,,,,,,,,,,,,,,1167,52738,611,105.0,,4,,,J010245+490857
15.998331,44.70899,0.04173,True,False,False,False,False,False,False,False,False,,,11.04,3.5420282483657264,1.07,1.89,3.26,9.14332,7.96,-0.447,-1.296,0.477,0.493,0.372,6.23,0.0,1169,52753,172,59.5,58.8,1,0.36,J010359.5+444232,J010359+444232
16.134591,43.16347,0.0849,False,True,False,False,False,False,True,False,False,24.06,28.75,11.49,7.614438339577206,1.04,2.03,2.97,8.92854,8.41,0.418,1.1,0.477,2.753,0.948,6.15,0.0,1170,52756,473,66.0,28.3,2,1.21,J010432.3+430948,J010432+430948
16.857601,33.1424,0.4425,False,False,True,False,False,False,True,False,False,25.43,50.1,,,,,,,,,,,,,,,1175,52791,129,42.0,4.8,2,0.14,J010725.8+330832,J010725+330832
16.936992,30.70609,0.2544,False,False,True,False,False,False,True,False,False,25.1,10.24,,,,,,,,,,,,,,,1176,52791,205,68.8,,2,,,J010744+304221
16.983614,32.49423,0.0627,False,True,False,False,False,False,True,False,False,24.1,51.65,11.22,4.421480623330434,1.04,2.0,3.24,9.13068,8.53,0.715,-1.119,0.845,1.729,-0.655,6.33,0.0,1176,52791,637,134.0,12.3,4,0.29,J010756.0+322939,J010756+322939
21.706002,-6.73145,0.1949,False,False,True,False,False,False,True,False,False,25.49,21.43,,,,,,,,,,,,,,,1177,52824,524,303.1,,2,,,J012649-064353
21.800356,-8.42431,0.1346,False,False,False,False,False,False,False,False,False,24.61,48.19,,,,,,,,,,,,,,,1178,52825,17,88.0,8.9,4,1.9,J012712.0-082527,J012712-082527
8.3138189,4.10876,0.09462,True,False,False,False,False,False,False,False,False,,,11.21,5.020881196861208,1.01,1.85,3.18,9.01026,8.4,0.265,-2.108,0.477,0.706,-0.801,6.17,0.0,1184,52641,415,61.5,21.2,1,0.45,J003315.3+040631,J003315+040631
8.4356979,3.98433,0.2013,False,True,False,False,False,False,True,False,False,24.81,40.44,,,,,,,,,,,,,,,1185,52642,119,58.7,3.1,2,0.09,J003344.5+035903,J003344+035903
8.4001409,3.29705,0.2146,False,True,False,False,False,False,True,False,False,25.17,22.08,,,,,,,,,,,,,,,1185,52642,122,115.7,,2,,,J003336+031749
8.3798986,4.29722,0.0954,False,False,True,False,False,False,False,False,False,24.47,80.1,,,,,,,,,,,,,,,1185,52642,423,132.0,2.4,4,0.73,J003331.1+041749,J003331+041749
8.6155192,5.54502,0.0993,False,False,True,False,False,False,True,False,False,24.13,155.19,11.3,8.74012309873618,0.99,1.64,2.42,8.61879,7.66,-1.358,-1.156,0.301,-0.313,1.344,7.23,1.0,1186,52646,613,55.0,16.5,4,1.55,J003427.7+053242,J003427+053242
8.6840525,4.79193,0.2025,False,False,True,False,False,False,False,False,False,25.2,12.63,,,,,,,,,,,,,,,1187,52708,96,142.0,,2,,,J003444+044730
8.6448354,4.73584,0.4554,False,False,True,False,False,False,False,False,False,25.49,33.03,,,,,,,,,,,,,,,1187,52708,202,45.2,7.7,2,2.48,J003434.7+044409,J003434+044409
9.0497803,6.32909,0.0771,False,False,True,False,False,False,True,False,False,23.92,33.27,11.31,6.553269282442643,1.01,2.03,3.07,8.8789,8.37,-0.621,-1.512,0.301,0.195,0.415,5.99,0.0,1192,52649,448,58.0,9.9,2,1.89,J003611.9+061944,J003611+061944
9.1956482,6.16932,0.1756,False,False,True,False,False,False,False,False,False,24.66,72.6,,,,,,,,,,,,,,,1194,52703,242,56.0,1.1,4,2.31,J003646.9+061009,J003646+061009
9.3036997,7.15335,0.4288,False,True,False,False,False,False,True,False,False,25.54,66.8,,,,,,,,,,,,,,,1195,52724,304,58.0,1.4,4,1.39,J003712.8+070912,J003712+070912
9.4085653,7.9489,0.1043,False,False,True,False,False,False,True,False,False,24.17,24.33,,,,,,,,,,,,,,,1195,52724,405,55.0,,2,,,J003738+075656
8.5420003,35.28709,0.2688,False,False,True,False,False,False,False,False,False,25.25,37.85,,,,,,,,,,,,,,,1197,52668,499,85.6,6.0,2,0.48,J003410.0+351713,J003410+351713
9.021818,40.11377,0.0962,False,True,False,False,False,False,True,False,False,24.06,55.17,11.12,5.717688221175205,1.01,1.91,3.58,8.80738,8.27,-0.176,-1.066,0.699,0.893,0.245,6.15,0.0,1198,52669,611,51.0,11.8,2,1.33,J003605.2+400649,J003605+400649
9.1627513,41.95585,0.14,False,False,True,False,False,False,False,False,False,25.13,11.19,,,,,,,,,,,,,,,1200,52668,457,265.7,,2,,,J003639+415721
9.2660868,41.48435,0.151,False,False,True,False,False,False,False,False,False,24.84,15.63,,,,,,,,,,,,,,,1201,52674,135,117.2,,2,,,J003703+412903
9.2459829,41.62067,0.1404,False,False,True,False,False,False,False,False,False,25.36,73.24,,,,,,,,,,,,,,,1201,52674,213,449.0,4.2,4,0.33,J003659.0+413714,J003659+413714
9.5426493,44.98385,0.3654,False,False,True,False,False,False,True,False,False,25.43,6.61,,,,,,,,,,,,,,,1202,52672,307,64.3,36.2,2,2.88,J003810.2+445901,J003810+445901
9.5638428,45.33273,0.1339,False,True,False,False,False,False,False,False,False,25.14,83.24,,,,,,,,,,,,,,,1202,52672,397,300.0,,2,,,J003815+451957
9.6429687,45.33995,0.4501,False,False,True,False,False,False,True,False,False,26.21,38.17,,,,,,,,,,,,,,,1202,52672,463,244.7,,2,,,J003834+452023
7.896548,23.03191,0.5016,False,True,False,False,False,False,False,False,False,25.63,35.76,,,,,,,,,,,,,,,1204,52669,51,50.1,3.4,2,1.08,J003135.1+230154,J003135+230154
8.0920359,25.80345,0.137,False,False,True,False,False,False,True,False,False,24.52,332.14,,,,,,,,,,,,,,,1205,52670,491,69.2,4.3,4,1.02,J003222.0+254812,J003222+254812
8.228776,26.91986,0.3251,False,False,True,False,False,False,False,False,False,25.36,24.09,,,,,,,,,,,,,,,1206,52670,53,71.6,22.0,2,2.46,J003254.9+265511,J003254+265511
8.6457255,32.88662,0.2128,False,False,True,False,False,False,True,False,False,25.15,50.13,,,,,,,,,,,,,,,1209,52674,339,114.0,11.4,2,1.08,J003434.9+325311,J003434+325311
8.9841064,34.46597,0.2437,False,False,True,False,False,False,False,False,False,25.11,14.03,,,,,,,,,,,,,,,1211,52964,169,76.8,,2,,,J003556+342757
9.2521342,36.37565,0.1912,False,True,False,False,False,False,True,False,False,24.78,32.28,,,,,,,,,,,,,,,1213,52972,246,60.8,22.8,2,0.16,J003700.5+362232,J003700+362232
9.1982249,37.40372,0.1043,False,False,True,False,False,False,False,False,False,25.21,30.64,,,,,,,,,,,,,,,1213,52972,357,596.4,226.9,2,1.04,J003647.5+372413,J003647+372413
9.2799316,38.30163,0.0711,False,False,False,False,False,False,False,False,False,24.56,27.13,,,,,,,,,,,,,,,1213,52972,363,299.2,104.4,2,2.38,J003707.1+381805,J003707+381805
9.6900055,39.74496,0.1075,False,False,True,False,False,False,False,False,False,25.72,74.85,,,,,,,,,,,,,,,1215,52725,533,1811.0,,4,,,J003845+394441
10.322182,42.45968,0.3608,False,True,False,False,False,False,False,False,False,25.41,49.75,,,,,,,,,,,,,,,1218,52709,68,63.0,,2,,,J004117+422734
11.104728,8.97591,0.085,False,True,False,False,False,False,True,False,False,23.88,223.25,11.35,7.8314674939300195,1.04,2.04,3.15,8.76413,8.51,-1.339,-0.684,0.477,-0.015,1.605,6.21,0.0,1220,52723,37,43.0,9.4,4,1.92,J004425.1+085833,J004425+085833
11.288224,9.95881,0.07891,True,False,False,False,False,False,False,False,False,,,11.07,3.951510409427304,1.02,1.92,3.22,9.07829,8.51,-0.794,-0.945,0.477,0.362,0.919,6.19,0.0,1222,52763,423,56.2,42.2,1,0.54,J004509.1+095731,J004509+095731
11.417261,9.16757,0.2639,False,False,False,False,False,False,False,False,False,25.3,52.93,,,,,,,,,,,,,,,1223,52781,311,99.0,3.1,2,0.82,J004540.1+091003,J004540+091003
11.773244,10.08272,0.201,False,True,False,False,False,False,False,False,False,24.99,46.68,,,,,,,,,,,,,,,1225,52760,593,89.1,5.8,2,0.48,J004705.5+100457,J004705+100457
11.899688,9.65829,0.1028,False,False,True,False,False,False,False,False,False,25.24,217.09,,,,,,,,,,,,,,,1227,52733,184,672.0,2.5,4,0.22,J004735.9+093929,J004735+093929
12.455089,8.84355,0.0885,False,False,True,False,False,False,False,False,False,23.93,23.91,,,,,,,,,,,,,,,1231,52725,47,44.8,,2,,,J004949+085036
9.8040771,7.71444,0.163,False,False,True,False,False,False,True,False,False,25.12,18.39,,,,,,,,,,,,,,,1234,52724,13,188.8,,2,,,J003912+074251
10.085581,9.20928,0.1436,False,True,False,False,False,False,False,False,False,24.67,54.35,,,,,,,,,,,,,,,1236,52751,416,88.6,3.3,2,1.37,J004020.5+091233,J004020+091233
10.107801,8.83625,0.3782,False,True,False,True,False,False,False,False,False,25.28,27.74,,,,,,,,,,,,,,,1236,52751,507,42.0,10.2,2,2.93,J004025.8+085010,J004025+085010
10.174705,7.67263,0.2153,False,True,False,False,False,False,False,False,False,24.78,56.77,,,,,,,,,,,,,,,1237,52762,247,47.0,,2,,,J004041+074021
10.201777,8.69253,0.0984,False,True,False,False,False,False,False,False,False,24.7,91.6,11.32,8.256705713959798,1.04,2.02,3.24,8.68821,8.41,0.621,-0.564,0.602,1.967,-0.235,6.38,0.0,1237,52762,433,210.0,34.3,4,0.3,J004048.4+084133,J004048+084133
10.268324,9.50343,0.2023,False,True,False,False,False,False,True,False,False,24.95,39.29,,,,,,,,,,,,,,,1237,52762,562,79.0,,2,,,J004104+093012
10.363995,8.14276,0.1033,False,True,False,False,False,False,False,False,False,25.19,44.56,,,,,,,,,,,,,,,1238,52761,170,585.7,11.5,2,1.35,J004127.3+080833,J004127+080833
10.320063,8.07998,0.0865,False,True,False,False,False,False,True,False,False,23.87,145.42,11.32,8.556836199078703,1.04,2.06,3.21,8.65719,8.19,-1.12,-1.674,0.477,-0.387,0.805,6.15,0.0,1238,52761,296,40.3,5.3,4,0.89,J004116.8+080447,J004116+080447
10.389618,8.86699,0.0626,False,True,False,False,False,False,False,False,False,24.23,146.62,11.22,3.725199991952207,1.03,2.05,3.56,9.27952,8.6,-1.143,-0.692,0.477,0.172,1.408,6.09,0.0,1238,52761,550,184.0,11.9,4,0.58,J004133.5+085201,J004133+085201
10.52451,8.72337,0.141,False,False,True,False,False,False,False,False,False,25.25,51.59,,,,,,,,,,,,,,,1239,52760,73,347.7,,2,,,J004205+084324
10.723388,8.5514,0.2849,False,True,False,False,False,False,False,False,False,25.33,122.48,,,,,,,,,,,,,,,1240,52734,28,91.0,,4,,,J004253+083305
10.600241,10.12441,0.3256,False,False,True,False,False,False,True,False,False,25.17,9.48,,,,,,,,,,,,,,,1240,52734,372,46.0,,2,,,J004224+100727
7.7818314,19.57046,0.385,False,False,True,False,False,False,False,False,False,25.51,14.52,,,,,,,,,,,,,,,1263,52708,69,69.3,,2,,,J003107+193413
8.0930567,24.16399,0.0597,False,False,True,False,False,False,False,False,False,25.6,188.84,10.99,3.275810232369545,0.96,1.68,3.26,9.16118,8.17,-0.065,-3.1,0.699,-0.202,-1.067,7.79,1.0,1265,52705,158,4781.0,,4,,,J003222+240950
8.2121582,25.04646,0.241,False,True,False,False,False,False,True,False,False,24.91,35.96,,,,,,,,,,,,,,,1266,52709,270,49.4,13.9,2,0.73,J003250.9+250247,J003250+250247
8.3145681,26.39835,0.2641,False,False,True,False,False,False,True,False,False,25.65,24.65,,,,,,,,,,,,,,,1266,52709,495,225.0,32.2,2,1.12,J003315.4+262354,J003315+262354
8.6673238,29.8174,0.0648,False,False,True,False,False,False,True,False,False,24.76,43.53,11.24,9.289970370322068,0.95,1.42,2.51,8.50579,8.26,-1.381,0.538,0.0,0.667,2.368,7.78,1.0,1269,52937,228,584.0,75.0,2,2.41,J003440.1+294902,J003440+294902
8.6543966,28.84411,0.079,False,True,False,False,False,False,False,False,False,25.14,299.85,,,,,,,,,,,,,,,1269,52937,243,926.0,124.7,2,0.39,J003437.0+285038,J003437+285038
8.7997355,31.78564,0.0673,False,True,False,False,False,False,True,False,False,25.25,265.9,,,,,,,,,,,,,,,1270,52991,414,1647.0,22.0,4,0.43,J003511.9+314708,J003511+314708
9.1263631,32.95634,0.04906,True,False,False,False,False,False,False,False,False,,,11.04,6.967687861757304,1.12,1.49,2.41,8.55564,7.74,-0.486,-1.767,0.0,0.176,0.133,5.71,0.0,1272,52989,114,46.9,42.9,1,1.11,J003630.3+325722,J003630+325722
8.9974813,32.13011,0.269,False,True,False,False,False,False,False,False,False,25.02,53.46,,,,,,,,,,,,,,,1272,52989,282,50.0,,2,,,J003559+320748
9.4275167,36.45155,0.1121,False,True,False,False,False,False,False,False,False,25.3,168.26,,,,,,,,,,,,,,,1274,52995,534,642.0,5.8,4,0.26,J003742.6+362705,J003742+362705
9.8496389,37.96635,0.04053,True,False,False,False,False,False,False,False,False,,,10.81,5.905424510886938,1.11,1.53,2.77,8.46932,7.65,-0.867,-1.925,0.0,-0.288,0.41,6.71,1.0,1277,52765,259,66.6,68.3,1,0.56,J003923.9+375758,J003923+375758
12.702052,50.36295,0.1479,False,True,False,True,False,False,False,False,False,24.76,94.15,,,,,,,,,,,,,,,1278,52735,558,102.0,36.0,4,1.09,J005048.4+502146,J005048+502146
12.820335,50.01214,0.3496,False,True,False,False,False,False,False,False,False,25.42,36.15,,,,,,,,,,,,,,,1279,52736,476,70.0,,2,,,J005116+500043
12.821858,50.08041,0.2493,False,True,False,True,False,False,False,False,False,25.56,84.32,,,,,,,,,,,,,,,1279,52736,479,207.9,22.4,4,2.51,J005117.2+500449,J005117+500449
